id,poll_id,question_id,option_id,count,percentage,denominator,deminator_estimate,done_by,notes
median_2016-04-19_volebni_ucast_psp_2_rozhodnene,median_2016-04-19,volebni_ucast_psp_2,rozhodnene,NA,0.34,1078,NA,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_ano,median_2016-04-19,volebni_model_psp_1,ano,NA,0.25,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_cssd,median_2016-04-19,volebni_model_psp_1,cssd,NA,0.22,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_kscm,median_2016-04-19,volebni_model_psp_1,kscm,NA,0.14,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_top09,median_2016-04-19,volebni_model_psp_1,top09,NA,0.085,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_ods,median_2016-04-19,volebni_model_psp_1,ods,NA,0.095,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_kducsl,median_2016-04-19,volebni_model_psp_1,kducsl,NA,0.065,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_usvit,median_2016-04-19,volebni_model_psp_1,usvit,NA,0.035,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_sz,median_2016-04-19,volebni_model_psp_1,sz,NA,0.025,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_pirati,median_2016-04-19,volebni_model_psp_1,pirati,NA,0.03,NA,1078,Kamil Gregor,
median_2016-04-19_volebni_model_psp_1_ostatni,median_2016-04-19,volebni_model_psp_1,ostatni,NA,0.055,NA,1078,Kamil Gregor,
median_2016-05-21_volebni_ucast_psp_2_rozhodneano,median_2016-05-21,volebni_ucast_psp_2,rozhodneano,NA,0.44,1034,NA,Kamil Gregor,
median_2016-05-21_volebni_ucast_psp_2_spiseano,median_2016-05-21,volebni_ucast_psp_2,spiseano,NA,0.155,1034,NA,Kamil Gregor,
median_2016-05-21_volebni_ucast_psp_2_spisene,median_2016-05-21,volebni_ucast_psp_2,spisene,NA,0.075,1034,NA,Kamil Gregor,
median_2016-05-21_volebni_ucast_psp_2_rozhodnene,median_2016-05-21,volebni_ucast_psp_2,rozhodnene,NA,0.33,1034,NA,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_ano,median_2016-05-21,volebni_model_psp_1,ano,NA,0.255,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_cssd,median_2016-05-21,volebni_model_psp_1,cssd,NA,0.22,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_kscm,median_2016-05-21,volebni_model_psp_1,kscm,NA,0.14,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_top09,median_2016-05-21,volebni_model_psp_1,top09,NA,0.085,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_ods,median_2016-05-21,volebni_model_psp_1,ods,NA,0.085,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_kducsl,median_2016-05-21,volebni_model_psp_1,kducsl,NA,0.07,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_usvit,median_2016-05-21,volebni_model_psp_1,usvit,NA,0.025,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_sz,median_2016-05-21,volebni_model_psp_1,sz,NA,0.035,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_pirati,median_2016-05-21,volebni_model_psp_1,pirati,NA,0.025,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_spd,median_2016-05-21,volebni_model_psp_1,spd,NA,0.02,NA,1034,Kamil Gregor,
median_2016-05-21_volebni_model_psp_1_ostatni,median_2016-05-21,volebni_model_psp_1,ostatni,NA,0.04,NA,1034,Kamil Gregor,
median_2016-06-19_volebni_ucast_psp_2_rozhodneano,median_2016-06-19,volebni_ucast_psp_2,rozhodneano,NA,0.435,991,NA,Kamil Gregor,
median_2016-06-19_volebni_ucast_psp_2_spiseano,median_2016-06-19,volebni_ucast_psp_2,spiseano,NA,0.16,991,NA,Kamil Gregor,
median_2016-06-19_volebni_ucast_psp_2_spisene,median_2016-06-19,volebni_ucast_psp_2,spisene,NA,0.065,991,NA,Kamil Gregor,
median_2016-06-19_volebni_ucast_psp_2_rozhodnene,median_2016-06-19,volebni_ucast_psp_2,rozhodnene,NA,0.34,991,NA,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_ano,median_2016-06-19,volebni_model_psp_1,ano,NA,0.245,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_cssd,median_2016-06-19,volebni_model_psp_1,cssd,NA,0.195,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_kscm,median_2016-06-19,volebni_model_psp_1,kscm,NA,0.16,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_top09,median_2016-06-19,volebni_model_psp_1,top09,NA,0.08,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_ods,median_2016-06-19,volebni_model_psp_1,ods,NA,0.09,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_kducsl,median_2016-06-19,volebni_model_psp_1,kducsl,NA,0.075,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_usvit,median_2016-06-19,volebni_model_psp_1,usvit,NA,0.03,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_sz,median_2016-06-19,volebni_model_psp_1,sz,NA,0.025,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_pirati,median_2016-06-19,volebni_model_psp_1,pirati,NA,0.04,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_svobodni,median_2016-06-19,volebni_model_psp_1,svobodni,NA,0.02,NA,991,Kamil Gregor,
median_2016-06-19_volebni_model_psp_1_ostatni,median_2016-06-19,volebni_model_psp_1,ostatni,NA,0.04,NA,991,Kamil Gregor,
median_2016-07-19_volebni_ucast_psp_2_rozhodneano,median_2016-07-19,volebni_ucast_psp_2,rozhodneano,NA,0.44,1241,NA,Kamil Gregor,
median_2016-07-19_volebni_ucast_psp_2_spiseano,median_2016-07-19,volebni_ucast_psp_2,spiseano,NA,0.16,1241,NA,Kamil Gregor,
median_2016-07-19_volebni_ucast_psp_2_spisene,median_2016-07-19,volebni_ucast_psp_2,spisene,NA,0.055,1241,NA,Kamil Gregor,
median_2016-07-19_volebni_ucast_psp_2_rozhodnene,median_2016-07-19,volebni_ucast_psp_2,rozhodnene,NA,0.345,1241,NA,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_ano,median_2016-07-19,volebni_model_psp_1,ano,NA,0.255,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_cssd,median_2016-07-19,volebni_model_psp_1,cssd,NA,0.21,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_kscm,median_2016-07-19,volebni_model_psp_1,kscm,NA,0.15,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_top09,median_2016-07-19,volebni_model_psp_1,top09,NA,0.085,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_ods,median_2016-07-19,volebni_model_psp_1,ods,NA,0.085,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_kducsl,median_2016-07-19,volebni_model_psp_1,kducsl,NA,0.065,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_usvit,median_2016-07-19,volebni_model_psp_1,usvit,NA,0.02,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_sz,median_2016-07-19,volebni_model_psp_1,sz,NA,0.03,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_pirati,median_2016-07-19,volebni_model_psp_1,pirati,NA,0.035,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_svobodni,median_2016-07-19,volebni_model_psp_1,svobodni,NA,0.025,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_spd,median_2016-07-19,volebni_model_psp_1,spd,NA,0.02,NA,1241,Kamil Gregor,
median_2016-07-19_volebni_model_psp_1_ostatni,median_2016-07-19,volebni_model_psp_1,ostatni,NA,0.025,NA,1241,Kamil Gregor,
tns_2016-10-17_volebni_ucast_psp_3_rozhodneano,tns_2016-10-17,volebni_ucast_psp_3,rozhodneano,NA,0.47,1200,NA,Kamil Gregor,
tns_2016-10-17_volebni_ucast_psp_3_spiseano,tns_2016-10-17,volebni_ucast_psp_3,spiseano,NA,0.18,1200,NA,Kamil Gregor,
tns_2016-10-17_volebni_ucast_psp_3_spisene,tns_2016-10-17,volebni_ucast_psp_3,spisene,NA,0.12,1200,NA,Kamil Gregor,
tns_2016-10-17_volebni_ucast_psp_3_rozhodnene,tns_2016-10-17,volebni_ucast_psp_3,rozhodnene,NA,0.23,1200,NA,Kamil Gregor,
tns_2016-10-17_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-10-17,volebni_ucast_psp_3,nevibezodpovedi,NA,0,1200,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_ano,tns_2016-10-17,volebni_model_psp_1,ano,NA,0.34,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_cssd,tns_2016-10-17,volebni_model_psp_1,cssd,NA,0.15,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_kscm,tns_2016-10-17,volebni_model_psp_1,kscm,NA,0.075,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_ods,tns_2016-10-17,volebni_model_psp_1,ods,NA,0.085,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_top09,tns_2016-10-17,volebni_model_psp_1,top09,NA,0.075,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_kducsl,tns_2016-10-17,volebni_model_psp_1,kducsl,NA,0.065,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_sz,tns_2016-10-17,volebni_model_psp_1,sz,NA,0.02,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_pirati,tns_2016-10-17,volebni_model_psp_1,pirati,NA,0.03,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_spd,tns_2016-10-17,volebni_model_psp_1,spd,NA,0.065,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_stan,tns_2016-10-17,volebni_model_psp_1,stan,NA,0.045,856,NA,Kamil Gregor,
tns_2016-10-17_volebni_model_psp_1_ostatni,tns_2016-10-17,volebni_model_psp_1,ostatni,NA,0.05,856,NA,Kamil Gregor,
tns_2016-07-26_volebni_ucast_psp_3_rozhodneano,tns_2016-07-26,volebni_ucast_psp_3,rozhodneano,NA,0.5,1200,NA,Kamil Gregor,
tns_2016-07-26_volebni_ucast_psp_3_spiseano,tns_2016-07-26,volebni_ucast_psp_3,spiseano,NA,0.18,1200,NA,Kamil Gregor,
tns_2016-07-26_volebni_ucast_psp_3_spisene,tns_2016-07-26,volebni_ucast_psp_3,spisene,NA,0.11,1200,NA,Kamil Gregor,
tns_2016-07-26_volebni_ucast_psp_3_rozhodnene,tns_2016-07-26,volebni_ucast_psp_3,rozhodnene,NA,0.21,1200,NA,Kamil Gregor,
tns_2016-07-26_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-07-26,volebni_ucast_psp_3,nevibezodpovedi,NA,0,1200,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_ano,tns_2016-07-26,volebni_model_psp_1,ano,NA,0.285,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_cssd,tns_2016-07-26,volebni_model_psp_1,cssd,NA,0.16,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_kscm,tns_2016-07-26,volebni_model_psp_1,kscm,NA,0.105,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_ods,tns_2016-07-26,volebni_model_psp_1,ods,NA,0.1,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_top09,tns_2016-07-26,volebni_model_psp_1,top09,NA,0.065,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_kducsl,tns_2016-07-26,volebni_model_psp_1,kducsl,NA,0.07,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_sz,tns_2016-07-26,volebni_model_psp_1,sz,NA,0.045,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_pirati,tns_2016-07-26,volebni_model_psp_1,pirati,NA,0.02,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_spd,tns_2016-07-26,volebni_model_psp_1,spd,NA,0.035,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_stan,tns_2016-07-26,volebni_model_psp_1,stan,NA,0.025,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_usvit,tns_2016-07-26,volebni_model_psp_1,usvit,NA,0.025,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_svobodni,tns_2016-07-26,volebni_model_psp_1,svobodni,NA,0.02,823,NA,Kamil Gregor,
tns_2016-07-26_volebni_model_psp_1_ostatni,tns_2016-07-26,volebni_model_psp_1,ostatni,NA,0.045,823,NA,Kamil Gregor,
tns_2016-06-29_volebni_ucast_psp_3_rozhodneano,tns_2016-06-29,volebni_ucast_psp_3,rozhodneano,NA,0.48,600,NA,Kamil Gregor,
tns_2016-06-29_volebni_ucast_psp_3_spiseano,tns_2016-06-29,volebni_ucast_psp_3,spiseano,NA,0.18,600,NA,Kamil Gregor,
tns_2016-06-29_volebni_ucast_psp_3_spisene,tns_2016-06-29,volebni_ucast_psp_3,spisene,NA,0.11,600,NA,Kamil Gregor,
tns_2016-06-29_volebni_ucast_psp_3_rozhodnene,tns_2016-06-29,volebni_ucast_psp_3,rozhodnene,NA,0.22,600,NA,Kamil Gregor,
tns_2016-06-29_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-06-29,volebni_ucast_psp_3,nevibezodpovedi,NA,0.01,600,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_ano,tns_2016-06-29,volebni_model_psp_1,ano,NA,0.285,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_cssd,tns_2016-06-29,volebni_model_psp_1,cssd,NA,0.185,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_kscm,tns_2016-06-29,volebni_model_psp_1,kscm,NA,0.09,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_ods,tns_2016-06-29,volebni_model_psp_1,ods,NA,0.095,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_top09,tns_2016-06-29,volebni_model_psp_1,top09,NA,0.085,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_kducsl,tns_2016-06-29,volebni_model_psp_1,kducsl,NA,0.07,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_pirati,tns_2016-06-29,volebni_model_psp_1,pirati,NA,0.04,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_spd,tns_2016-06-29,volebni_model_psp_1,spd,NA,0.035,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_stan,tns_2016-06-29,volebni_model_psp_1,stan,NA,0.02,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_usvit,tns_2016-06-29,volebni_model_psp_1,usvit,NA,0.02,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_svobodni,tns_2016-06-29,volebni_model_psp_1,svobodni,NA,0.025,405,NA,Kamil Gregor,
tns_2016-06-29_volebni_model_psp_1_ostatni,tns_2016-06-29,volebni_model_psp_1,ostatni,NA,0.05,405,NA,Kamil Gregor,
tns_2016-05-24_volebni_ucast_psp_3_rozhodneano,tns_2016-05-24,volebni_ucast_psp_3,rozhodneano,NA,0.5,1200,NA,Kamil Gregor,
tns_2016-05-24_volebni_ucast_psp_3_spiseano,tns_2016-05-24,volebni_ucast_psp_3,spiseano,NA,0.2,1200,NA,Kamil Gregor,
tns_2016-05-24_volebni_ucast_psp_3_spisene,tns_2016-05-24,volebni_ucast_psp_3,spisene,NA,0.1,1200,NA,Kamil Gregor,
tns_2016-05-24_volebni_ucast_psp_3_rozhodnene,tns_2016-05-24,volebni_ucast_psp_3,rozhodnene,NA,0.19,1200,NA,Kamil Gregor,
tns_2016-05-24_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-05-24,volebni_ucast_psp_3,nevibezodpovedi,NA,0.01,1200,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_ano,tns_2016-05-24,volebni_model_psp_1,ano,NA,0.24,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_cssd,tns_2016-05-24,volebni_model_psp_1,cssd,NA,0.185,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_kscm,tns_2016-05-24,volebni_model_psp_1,kscm,NA,0.13,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_ods,tns_2016-05-24,volebni_model_psp_1,ods,NA,0.085,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_top09,tns_2016-05-24,volebni_model_psp_1,top09,NA,0.085,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_kducsl,tns_2016-05-24,volebni_model_psp_1,kducsl,NA,0.055,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_sz,tns_2016-05-24,volebni_model_psp_1,sz,NA,0.045,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_pirati,tns_2016-05-24,volebni_model_psp_1,pirati,NA,0.035,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_spd,tns_2016-05-24,volebni_model_psp_1,spd,NA,0.035,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_svobodni,tns_2016-05-24,volebni_model_psp_1,svobodni,NA,0.025,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_usvit,tns_2016-05-24,volebni_model_psp_1,usvit,NA,0.04,837,NA,Kamil Gregor,
tns_2016-05-24_volebni_model_psp_1_ostatni,tns_2016-05-24,volebni_model_psp_1,ostatni,NA,0.04,837,NA,Kamil Gregor,
tns_2016-04-19_volebni_ucast_psp_3_rozhodneano,tns_2016-04-19,volebni_ucast_psp_3,rozhodneano,NA,0.5,1200,NA,Kamil Gregor,
tns_2016-04-19_volebni_ucast_psp_3_spiseano,tns_2016-04-19,volebni_ucast_psp_3,spiseano,NA,0.18,1200,NA,Kamil Gregor,
tns_2016-04-19_volebni_ucast_psp_3_spisene,tns_2016-04-19,volebni_ucast_psp_3,spisene,NA,0.12,1200,NA,Kamil Gregor,
tns_2016-04-19_volebni_ucast_psp_3_rozhodnene,tns_2016-04-19,volebni_ucast_psp_3,rozhodnene,NA,0.2,1200,NA,Kamil Gregor,
tns_2016-04-19_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-04-19,volebni_ucast_psp_3,nevibezodpovedi,NA,0,1200,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_ano,tns_2016-04-19,volebni_model_psp_1,ano,NA,0.275,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_cssd,tns_2016-04-19,volebni_model_psp_1,cssd,NA,0.185,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_kscm,tns_2016-04-19,volebni_model_psp_1,kscm,NA,0.115,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_ods,tns_2016-04-19,volebni_model_psp_1,ods,NA,0.085,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_top09,tns_2016-04-19,volebni_model_psp_1,top09,NA,0.09,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_kducsl,tns_2016-04-19,volebni_model_psp_1,kducsl,NA,0.06,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_sz,tns_2016-04-19,volebni_model_psp_1,sz,NA,0.035,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_pirati,tns_2016-04-19,volebni_model_psp_1,pirati,NA,0.03,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_spd,tns_2016-04-19,volebni_model_psp_1,spd,NA,0.025,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_svobodni,tns_2016-04-19,volebni_model_psp_1,svobodni,NA,0.02,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_usvit,tns_2016-04-19,volebni_model_psp_1,usvit,NA,0.04,839,NA,Kamil Gregor,
tns_2016-04-19_volebni_model_psp_1_ostatni,tns_2016-04-19,volebni_model_psp_1,ostatni,NA,0.04,839,NA,Kamil Gregor,
tns_2016-02-23_volebni_ucast_psp_3_rozhodneano,tns_2016-02-23,volebni_ucast_psp_3,rozhodneano,NA,0.49,1200,NA,Kamil Gregor,
tns_2016-02-23_volebni_ucast_psp_3_spiseano,tns_2016-02-23,volebni_ucast_psp_3,spiseano,NA,0.19,1200,NA,Kamil Gregor,
tns_2016-02-23_volebni_ucast_psp_3_spisene,tns_2016-02-23,volebni_ucast_psp_3,spisene,NA,0.13,1200,NA,Kamil Gregor,
tns_2016-02-23_volebni_ucast_psp_3_rozhodnene,tns_2016-02-23,volebni_ucast_psp_3,rozhodnene,NA,0.18,1200,NA,Kamil Gregor,
tns_2016-02-23_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-02-23,volebni_ucast_psp_3,nevibezodpovedi,NA,0.01,1200,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_ano,tns_2016-02-23,volebni_model_psp_1,ano,NA,0.27,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_cssd,tns_2016-02-23,volebni_model_psp_1,cssd,NA,0.17,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_kscm,tns_2016-02-23,volebni_model_psp_1,kscm,NA,0.12,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_ods,tns_2016-02-23,volebni_model_psp_1,ods,NA,0.085,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_top09,tns_2016-02-23,volebni_model_psp_1,top09,NA,0.085,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_kducsl,tns_2016-02-23,volebni_model_psp_1,kducsl,NA,0.055,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_sz,tns_2016-02-23,volebni_model_psp_1,sz,NA,0.04,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_pirati,tns_2016-02-23,volebni_model_psp_1,pirati,NA,0.03,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_spd,tns_2016-02-23,volebni_model_psp_1,spd,NA,0.04,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_svobodni,tns_2016-02-23,volebni_model_psp_1,svobodni,NA,0.02,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_usvit,tns_2016-02-23,volebni_model_psp_1,usvit,NA,0.045,838,NA,Kamil Gregor,
tns_2016-02-23_volebni_model_psp_1_ostatni,tns_2016-02-23,volebni_model_psp_1,ostatni,NA,0.04,838,NA,Kamil Gregor,
tns_2016-01-26_volebni_ucast_psp_3_rozhodneano,tns_2016-01-26,volebni_ucast_psp_3,rozhodneano,NA,0.45,1200,NA,Kamil Gregor,
tns_2016-01-26_volebni_ucast_psp_3_spiseano,tns_2016-01-26,volebni_ucast_psp_3,spiseano,NA,0.22,1200,NA,Kamil Gregor,
tns_2016-01-26_volebni_ucast_psp_3_spisene,tns_2016-01-26,volebni_ucast_psp_3,spisene,NA,0.11,1200,NA,Kamil Gregor,
tns_2016-01-26_volebni_ucast_psp_3_rozhodnene,tns_2016-01-26,volebni_ucast_psp_3,rozhodnene,NA,0.21,1200,NA,Kamil Gregor,
tns_2016-01-26_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-01-26,volebni_ucast_psp_3,nevibezodpovedi,NA,0.01,1200,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_ano,tns_2016-01-26,volebni_model_psp_1,ano,NA,0.3,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_cssd,tns_2016-01-26,volebni_model_psp_1,cssd,NA,0.2,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_kscm,tns_2016-01-26,volebni_model_psp_1,kscm,NA,0.095,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_ods,tns_2016-01-26,volebni_model_psp_1,ods,NA,0.105,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_top09,tns_2016-01-26,volebni_model_psp_1,top09,NA,0.09,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_kducsl,tns_2016-01-26,volebni_model_psp_1,kducsl,NA,0.055,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_sz,tns_2016-01-26,volebni_model_psp_1,sz,NA,0.025,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_pirati,tns_2016-01-26,volebni_model_psp_1,pirati,NA,0.025,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_spd,tns_2016-01-26,volebni_model_psp_1,spd,NA,0.035,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_usvit,tns_2016-01-26,volebni_model_psp_1,usvit,NA,0.03,825,NA,Kamil Gregor,
tns_2016-01-26_volebni_model_psp_1_ostatni,tns_2016-01-26,volebni_model_psp_1,ostatni,NA,0.04,825,NA,Kamil Gregor,
tns_2016-03-21_volebni_ucast_psp_3_rozhodneano,tns_2016-03-21,volebni_ucast_psp_3,rozhodneano,NA,0.5,1200,NA,Kamil Gregor,
tns_2016-03-21_volebni_ucast_psp_3_spiseano,tns_2016-03-21,volebni_ucast_psp_3,spiseano,NA,0.21,1200,NA,Kamil Gregor,
tns_2016-03-21_volebni_ucast_psp_3_spisene,tns_2016-03-21,volebni_ucast_psp_3,spisene,NA,0.11,1200,NA,Kamil Gregor,
tns_2016-03-21_volebni_ucast_psp_3_rozhodnene,tns_2016-03-21,volebni_ucast_psp_3,rozhodnene,NA,0.17,1200,NA,Kamil Gregor,
tns_2016-03-21_volebni_ucast_psp_3_nevibezodpovedi,tns_2016-03-21,volebni_ucast_psp_3,nevibezodpovedi,NA,0.01,1200,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_ano,tns_2016-03-21,volebni_model_psp_1,ano,NA,0.285,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_cssd,tns_2016-03-21,volebni_model_psp_1,cssd,NA,0.215,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_kscm,tns_2016-03-21,volebni_model_psp_1,kscm,NA,0.095,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_ods,tns_2016-03-21,volebni_model_psp_1,ods,NA,0.09,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_top09,tns_2016-03-21,volebni_model_psp_1,top09,NA,0.07,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_kducsl,tns_2016-03-21,volebni_model_psp_1,kducsl,NA,0.06,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_sz,tns_2016-03-21,volebni_model_psp_1,sz,NA,0.035,873,NA,Kamil Gregor,
tns_2016-03-21_volebni_model_psp_1_pirati,tns_2016-03-21,volebni_model_psp_1,pirati,NA,0.025,873,NA,Kamil Gregor,
